term,jsd,count_legal,count_popular,neighbours,scaled_jsd
bands,0.6579735837756787,195,1559,4155,0.7552346570397112
you,0.5325174935032808,172,3828,49,0.7551020408163265
ult,0.6312242453558196,142,2306,3813,0.7550485182271177
wounds,0.622751290745928,195,2438,3700,0.7548648648648648
falmouth,0.6694297172431654,411,1079,4212,0.7547483380816714
velocity,0.7064283759996476,4,922,3824,0.7547071129707112
sickly,0.7149993588720711,26,828,3672,0.7540849673202614
saddle,0.6452463119003736,78,1931,4050,0.7538271604938271
darkest,0.807420621969253,4,231,1238,0.7536348949919225
dap,0.9459328724903355,15,5,69,0.7536231884057971
loud,0.6088531926232179,104,3010,3458,0.7536148062463852
drew,0.5829142722190029,296,3704,2954,0.7535545023696683
ii,0.5213791117069675,2229,1771,706,0.7535410764872521
errors,0.5815399131441559,749,3251,2905,0.7535283993115318
gross,0.6228817541787182,372,2206,3722,0.753358409457281
calf,0.7213034645858429,87,680,3466,0.7533179457587997
nose,0.6389596891219175,48,2233,3936,0.7533028455284553
printing,0.6072863653675254,1039,2110,3445,0.7532656023222061
compound,0.7173527292048603,108,707,3585,0.7531380753138075
stole,0.6630419963166062,8,1576,4196,0.7530981887511916
seasoned,0.7703928842450731,46,360,2118,0.7530689329556185
doctor,0.553559487505972,250,3750,1879,0.7530601383714742
leeward,0.7601227544147898,11,440,2323,0.7529057253551442
dares,0.7271858269782442,13,679,3253,0.7528435290501075
ing,0.551203549064549,3391,609,1820,0.7527472527472527
brands,0.8036555578285272,98,146,1282,0.7527301092043682
essay,0.6513859856913957,32,1820,4110,0.7525547445255475
seeming,0.6788936743538581,53,1314,4174,0.7525155725922377
cotton,0.5656772266228871,351,3649,2237,0.7523468931604828
powders,0.7793944644420547,17,349,1918,0.7523461939520334
courtiers,0.7475840659487588,4,524,2660,0.7522556390977444
notwithstanding,0.5328569030001978,1027,2973,1247,0.7522052927024859
curiosity,0.6092913381040519,49,3011,3473,0.7520875323927441
shift,0.7143649749071448,33,820,3670,0.7520435967302452
historians,0.7145416344806185,9,838,3661,0.7519803332422835
dyer,0.7020075994374513,692,288,3913,0.7518527983644263
gauze,0.7305049779276562,7,646,3146,0.7517482517482518
slender,0.6855970112651056,31,1172,4115,0.7516403402187121
mantua,0.7945186905929649,7,265,1433,0.7515701325889742
grandeur,0.6573796594109417,36,1676,4165,0.751500600240096
mingled,0.6824746499759748,36,1248,4167,0.7513798896088313
person,0.4929891510593004,2019,1981,197,0.751269035532995
ground,0.5200226653505805,562,3438,607,0.7512355848434926
folks,0.7147455551000991,4,833,3630,0.7509641873278237
mo,0.6716622871001002,681,757,4199,0.7508930697785187
pease,0.7811362276891566,33,315,1825,0.7506849315068493
compleat,0.6114455528116014,597,2286,3576,0.7505592841163311
veal,0.7255044553166814,25,683,3301,0.7503786731293547
tenement,0.6540319000766751,111,1672,4141,0.7503018594542381
leather,0.6021960588181605,445,2841,3362,0.7501487209994051
elder,0.6438344593578265,137,1890,4049,0.750061743640405
again,0.5185472747983486,389,3611,356,0.75
enraged,0.7155142411418494,14,804,3595,0.7499304589707928
running,0.5643966323859756,1195,2805,2359,0.7498940228910556
cut,0.5326180432256168,430,3570,1267,0.749802683504341
retribution,0.7460962519797797,44,487,2669,0.7497189958786062
back,0.5251583827291206,463,3537,859,0.7497089639115251
cabin,0.7017234644196245,38,910,3862,0.7496116002071466
dearest,0.6450900202964351,98,1845,4089,0.7495720224993886
penn,0.5969822547021923,1257,2201,3281,0.7494666260286498
nt,0.6393655885977011,1675,483,3986,0.749372804816859
myself,0.5205767239935982,212,3788,721,0.7489597780859917
destiny,0.7170191715177737,26,766,3525,0.7486524822695035
trinity,0.7185684093160402,27,744,3473,0.7486323063633746
acceptance,0.6306857654346312,786,1584,3877,0.7485168945060614
drunk,0.6946660503957323,58,998,3984,0.7484939759036144
displays,0.7251294516346023,13,671,3229,0.7482192629296996
pipe,0.6556681502322442,145,1522,4177,0.7481446013885564
seeds,0.6407554530427807,52,2042,4017,0.7480706995270102
setting,0.5598379797576435,1753,2247,2195,0.7480637813211846
cargoe,0.6965819246701164,11,1017,3951,0.747658820551759
usage,0.6158186478302125,1365,1366,3656,0.7475382932166302
assassins,0.7846637159242538,6,322,1723,0.7475333720255368
11,0.5267821222028689,1631,2369,906,0.7472406181015453
plate,0.638460570306304,426,1753,3984,0.7472389558232931
scriptures,0.5628280578853391,22,3978,2290,0.7471615720524017
ramsay,0.7277831501769431,434,223,3156,0.747148288973384
prepare,0.5631754262401348,1128,2872,2440,0.7471311475409836
infinitude,0.8740709494057414,5,68,379,0.7467018469656992
indisputable,0.6520640352082977,51,1728,4142,0.7464992757122163
peregrine,0.7925732770899988,3,268,1426,0.7461430575035063
bo,0.6832811246405301,992,205,4111,0.7460471904646071
widow,0.5745275075791993,1146,2854,2752,0.7460029069767442
thei,0.7227986034132561,663,63,3350,0.7459701492537314
disobedience,0.6648727640944132,157,1331,4212,0.7459639126305793
ments,0.7328483788105428,531,69,2947,0.7458432304038005
vain,0.5305130672035209,145,3855,1243,0.7457763475462591
ashes,0.6391619157015072,111,1967,4030,0.7456575682382134
conquer,0.6542173585302697,45,1625,4174,0.7455678006708194
corrective,0.891349458560863,10,44,279,0.7455197132616488
persians,0.6984394994218548,6,968,3909,0.7454591967255052
eights,0.7763347073777138,20,342,1897,0.7453874538745388
original,0.5333929913162447,1614,2386,1347,0.7453600593912398
ign,0.8525564028652083,56,46,534,0.7453183520599251
hulk,0.8746892748520524,8,63,369,0.7452574525745257
el,0.6603598121417991,1159,386,4200,0.7452380952380953
stupendous,0.7452185826074169,4,523,2652,0.7450980392156863
victorious,0.6925682826338493,23,1031,3985,0.7450439146800502
pretty,0.5574935968093945,189,3811,2166,0.7446906740535549
merciful,0.6391643165430423,17,2046,4034,0.7446703024293505
ro,0.6594467596148664,1379,180,4205,0.744589774078478
peters,0.6570583876087632,852,756,4188,0.7445081184336199
shines,0.684310327854112,8,1158,4082,0.7444879960803528
serving,0.6175276649613854,1261,1340,3710,0.7444743935309973
sale,0.5199849662075999,1638,2362,735,0.7442176870748299
martial,0.5879383539939924,1922,1807,3147,0.744200826183667
blessing,0.5611503409032078,85,3915,2241,0.7438643462739848
unassisted,0.8217010903484688,10,152,855,0.743859649122807
throat,0.6570200606675367,12,1580,4192,0.7437977099236641
beasts,0.6193767856215534,153,2395,3735,0.7437751004016064
evi,0.8199617876112689,153,11,866,0.74364896073903
prayed,0.6391762074396781,655,1353,4052,0.7433366238894373
israelites,0.680020096055157,6,1218,4144,0.7430019305019305
tri,0.7880344152080632,194,96,1533,0.7429876060013046
foot,0.5455284952611354,441,3559,1774,0.7429537767756482
amazement,0.7237371489616491,6,672,3211,0.7427592650264715
cherry,0.6998305516426065,49,886,3831,0.7426259462281388
ain,0.7441414785690679,395,132,2652,0.7424585218702866
behavior,0.5570324118493304,655,3345,2178,0.7424242424242424
hairs,0.711743805410091,8,810,3595,0.7424200278164117
hunter,0.6589134699739564,342,1200,4203,0.742326909350464
careless,0.6588926914913533,43,1502,4200,0.7421428571428571
hanging,0.6791082119440183,53,1182,4149,0.7421065316943842
tents,0.6874396640891843,236,857,4028,0.7420556107249255
birth,0.5587406296792273,232,3768,2232,0.7419354838709677
mountains,0.56421427087209,134,3866,2530,0.7418972332015811
votaries,0.7390077715713378,11,535,2727,0.7418408507517419
delicate,0.6164849247112475,260,2313,3725,0.7417449664429531
favours,0.6356414073774483,46,2063,4014,0.7414050822122571
rumour,0.7860173933282726,3,312,1655,0.7413897280966767
jo,0.7034776841937898,699,191,3745,0.7412550066755674
cover,0.5772577649909308,433,3567,2941,0.7412444746684801
scudder,0.7578838090726314,383,52,2253,0.7412339103417666
shoot,0.7039748836755747,42,842,3739,0.7411072479272532
nourished,0.754928805047999,9,449,2356,0.7410865874363328
wealth,0.5494019211744012,704,3296,1879,0.7408195848855774
corruptions,0.7157397154074466,23,741,3457,0.7408157361874458
truly,0.5425081254186677,625,3375,1543,0.7407647440051847
girls,0.6450069553727866,9,1813,4120,0.7405339805825243
sir,0.5231875837589013,546,3454,474,0.740506329113924
sultan,0.7827718907817629,3,318,1683,0.7403446226975638
pious,0.580757966231175,80,3920,3026,0.7402511566424322
cool,0.611268394693439,119,2649,3638,0.740241891148983
iam,0.8347747487467958,116,22,731,0.7400820793433652
vital,0.6743287219660493,56,1249,4169,0.7399856080594867
thing,0.5099905133608622,620,3380,323,0.739938080495356
conversation,0.5426284902319574,280,3720,1751,0.739577384351799
minded,0.6749106702529049,68,1222,4170,0.739568345323741
pass,0.5248485906402106,1056,2944,901,0.7391786903440621
powder,0.5613990424287695,952,3048,2515,0.7391650099403578
marriage,0.5587486614391707,643,3357,2254,0.7391304347826086
war,0.5025049027414485,1695,2305,253,0.7391304347826086
eternally,0.6981897107040727,9,925,3833,0.7391077484998696
tacitus,0.7964263640853844,11,234,1284,0.7390965732087228
erasmus,0.8276781911375795,3,144,774,0.7390180878552972
wanton,0.6625422601657625,112,1353,4207,0.7387687188019967
vest,0.6682677689227182,571,831,4186,0.7386526516961299
storm,0.5735220193206554,68,3932,2908,0.7386519944979367
quiet,0.5839912506450838,340,3487,3103,0.7386400257815018
withall,0.8588581190232581,14,70,440,0.7386363636363636
chief,0.5235680622598987,1293,2707,849,0.7385159010600707
785,0.8015878845096911,166,53,1154,0.7383015597920277
thence,0.5268408403637548,1542,2458,1215,0.7382716049382716
gathered,0.6200277120814384,59,2409,3794,0.7382709541381128
chariot,0.6979402662473022,107,823,3826,0.7378463146889702
thern,0.8308063371211191,133,11,759,0.7378129117259552
authority,0.5146254065195466,2039,1961,347,0.7377521613832853
affairs,0.5251823402407645,1451,2549,1036,0.7374517374517374
favor,0.5179658485144344,1360,2640,651,0.7373271889400922
startled,0.7734549146845533,5,351,1869,0.7372926698769395
resolved,0.5184430715010797,2764,1236,529,0.7372400756143668
generated,0.7461367703805738,13,487,2538,0.7371946414499606
lengthening,0.8336268553635565,14,118,699,0.7367668097281831
storms,0.665480963187874,32,1382,4190,0.7367541766109785
tice,0.7669251208924303,347,42,2031,0.7365829640571148
schoonmaker,0.8575191718180057,78,3,425,0.7364705882352941
redeemed,0.6459114097088683,297,1434,4160,0.7362980769230769
beating,0.6872848988103111,141,921,3985,0.7362609786700125
folly,0.5636649035231664,134,3866,2578,0.7362296353762606
ware,0.6349589920830131,654,1374,4049,0.7359841936280563
goodness,0.5422266584384463,85,3915,1730,0.7358381502890173
understanding,0.5474894814730529,213,3787,1904,0.7358193277310925
study,0.5725207729428167,71,3929,2914,0.7357584076870282
spacious,0.68656277341159,9,1054,3983,0.7356264122520713
grating,0.8402331988720627,12,103,605,0.7355371900826446
ruins,0.6375267087407421,76,1865,4093,0.735401905692646
conscience,0.5412868054763772,189,3811,1625,0.7353846153846154
deed,0.5497791140039696,2493,1507,1995,0.7353383458646616
call,0.5147286103186551,683,3317,763,0.7352555701179554
lives,0.5311857573826149,380,3620,1363,0.7351430667644901
barber,0.7288363273896662,107,482,2902,0.7350103376981392
sam,0.6861715064028083,356,697,3980,0.7349246231155779
seemingly,0.7172685107639989,9,720,3354,0.7346451997614788
ter,0.6494654047026783,1292,343,4175,0.7346107784431137
wales,0.661432802311228,178,1279,4204,0.7345385347288297
ghent,0.8434794151091661,5,105,576,0.734375
fruition,0.78706294930908,10,269,1471,0.7341944255608429
submissive,0.7512483378387582,13,452,2385,0.7341719077568134
riches,0.571788780707872,95,3905,2870,0.7341463414634146
non,0.5566750539049804,2837,1163,2238,0.7341376228775692
grasp,0.7152944701024438,41,704,3396,0.7340989399293286
beings,0.5959750187142979,57,3176,3388,0.7337662337662337
steal,0.672677849785794,75,1187,4164,0.733669548511047
heretics,0.7339358142171721,12,525,2695,0.7335807050092764
norwood,0.7922190249792684,29,233,1381,0.7335264301230991
sensibility,0.6049542054494367,123,2699,3613,0.7334624965402713
yours,0.6078680476434988,113,2636,3643,0.7334614328849849
standing,0.5501042047117515,711,3289,2096,0.7333015267175572
princess,0.6727360041072601,55,1186,4156,0.7331568816169394
abaft,0.8779588065494258,3,57,311,0.7331189710610932
deck,0.6240437866489588,75,2220,3929,0.7330109442606261
balcony,0.8206133226073444,9,149,835,0.732934131736527
entangled,0.7501708754174913,15,452,2392,0.7328595317725752
glorious,0.538312717183626,67,3933,1549,0.7327307940606843
serve,0.5254037423786923,1075,2925,1186,0.7327150084317032
window,0.6005782360663701,94,2858,3550,0.7323943661971831
continued,0.5203827037650867,742,3258,837,0.7323775388291517
pitied,0.7318820802076617,7,536,2716,0.7323269513991163
castle,0.5495397308944968,353,3647,2006,0.7323030907278165
isles,0.7142127677254069,51,699,3417,0.7322212467076383
fruits,0.5704069736722215,140,3860,2878,0.7321056289089646
relate,0.5977563364615119,746,2356,3460,0.7320809248554914
sickness,0.5791327837327529,690,3241,3053,0.7320668195217819
disease,0.5395920058666388,63,3937,1575,0.7320634920634921
obscurity,0.6845033337987118,50,1005,3982,0.7320441988950276
pause,0.6598436291951456,66,1391,4204,0.7319219790675547
curious,0.5990523419989866,89,2945,3491,0.7318819822400459
harvest,0.649034522158285,43,1545,4193,0.731457190555688
presen,0.894528454190116,9,38,242,0.731404958677686
kings,0.5516093324742415,183,3817,2178,0.731404958677686
messengers,0.6875794555295422,84,919,3921,0.7311910226982913
physician,0.585145995255628,386,3204,3230,0.7309597523219814
bigotry,0.7333092987086455,6,529,2686,0.7308265078183172
my,0.527335186800914,158,3842,52,0.7307692307692307
ruling,0.6801870494295716,56,1062,4044,0.7307121661721068
heroes,0.6391121344602507,20,1812,4115,0.730498177399757
touched,0.6363813065959324,117,1771,4107,0.7304601899196493
gown,0.6766320444207707,11,1168,4092,0.7304496578690127
sally,0.605938015739694,65,2703,3638,0.7303463441451347
plead,0.5790806383923047,1420,2478,3063,0.7303297420829252
game,0.6483795909318746,178,1404,4197,0.7302835358589469
nursery,0.7395954123147969,36,483,2615,0.7300191204588911
surface,0.597774038101316,47,2940,3518,0.7299602046617396
lain,0.7192217781092687,99,561,3165,0.7298578199052133
load,0.6146304562635551,275,2209,3781,0.7297011372652737
relation,0.5511318107502468,941,3059,2193,0.729594163246694
shock,0.654594772995685,55,1425,4204,0.7295432921027593
confines,0.7284851086720501,54,509,2791,0.7294876388391257
debased,0.7827589667732793,18,271,1526,0.7293577981651376
feigned,0.7524941466087227,46,384,2228,0.7293536804308797
advance,0.567352606020526,1023,2977,2781,0.7292340884573895
spoil,0.6780457434887418,54,1088,4055,0.7292231812577066
beatty,0.7164982433176901,609,98,3297,0.7291477100394298
exile,0.7397386887988066,26,485,2590,0.728957528957529
shirt,0.5898296866301646,28,3298,3346,0.7289300657501494
people,0.48522747934215893,621,3379,129,0.7286821705426356
davenport,0.7302524752221377,117,426,2716,0.7286450662739322
confused,0.6778329695009478,42,1088,4049,0.7285749567794517
wear,0.5961659825118397,301,2809,3459,0.7285342584562012
aim,0.6206597693571541,221,2091,3915,0.7284802043422733
yourselves,0.5555696728558972,103,3897,2494,0.7281475541299118
legions,0.7362274530900917,59,465,2641,0.7281332828474063
mild,0.5976087301880437,109,2916,3497,0.728052616528453
disown,0.7961901467515518,9,215,1180,0.7279661016949153
manifest,0.5552636465301943,832,3168,2499,0.7278911564625851
apartment,0.5999402472682344,44,2850,3574,0.7277560156687185
bar,0.556383891865887,1221,2779,2527,0.7277404036406806
bread,0.5440108434513545,324,3676,1840,0.7277173913043479
wou,0.6684503960497812,47,1227,4168,0.7276871401151631
survey,0.5925424784532478,1478,1761,3382,0.7276759314015375
child,0.5227205985473737,432,3568,1009,0.7274529236868187
soil,0.5539090816143522,292,3708,2387,0.7272727272727273
fast,0.5531355127985408,233,3767,2302,0.7271937445699392
bodily,0.6575307943428087,68,1373,4198,0.727012863268223
forbearance,0.7029657716403233,172,651,3603,0.7268942547876769
inside,0.6694416907697487,23,1200,4141,0.726877565805361
bereft,0.7953558829975614,3,219,1171,0.726729291204099
alden,0.7766454088091156,257,62,1672,0.7266746411483254
mixture,0.6274012492350955,106,1983,4019,0.7265488927593929
interrupting,0.7737705763560232,19,310,1726,0.7265353418308227
tar,0.6432612865385781,532,1128,4183,0.7265120726751135
broken,0.5531428988041595,306,3694,2368,0.7263513513513513
sparing,0.74725096400381,17,451,2397,0.7263245723821443
false,0.5356232374511035,476,3524,1600,0.72625
leave,0.5039352047810046,1041,2959,599,0.7262103505843072
toils,0.6669591836698497,37,1246,4167,0.7259419246460284
secrets,0.6697293983267343,73,1140,4130,0.7259079903147699
det,0.8375434815796723,106,6,587,0.7257240204429302
pointed,0.5609712115458173,1123,2877,2614,0.725707727620505
overspread,0.7478344187820801,10,449,2358,0.7256149279050043
unprofitable,0.7250512976907562,30,562,2919,0.7255909558067831
spot,0.5638337354388676,221,3779,2688,0.7254464285714286
content,0.5735691192593021,361,3602,3048,0.7253937007874016
process,0.5533970433313502,2351,1649,2413,0.7252382925818484
weakness,0.5659310682294032,228,3772,2834,0.7251235003528581
dwell,0.5718695551317671,398,3602,3011,0.7250083028894055
persuasions,0.7485529258137158,8,435,2292,0.724694589877836
wh,0.6466345943645275,868,661,4206,0.724679029957204
fit,0.5250660628756895,1153,2847,1293,0.7246713070378964
coffee,0.5524449905151769,340,3660,2440,0.7245901639344262
exalt,0.6992788196953215,25,821,3658,0.7244395844723893
finger,0.6667359450926119,39,1221,4165,0.7243697478991596
wretched,0.5724379336509515,77,3923,3032,0.7242744063324539
deaths,0.6770668318114577,101,1001,4038,0.7241208519068846
minerva,0.730258407956767,8,525,2677,0.7239447142323496
anise,0.8716090027057299,3,65,355,0.723943661971831
cometh,0.6325027491972666,29,1812,4114,0.723869713174526
eagle,0.679059906640821,65,1017,4008,0.7238023952095808
retort,0.7922439893254912,30,207,1249,0.7237790232185749
sett,0.7057774555628945,151,618,3471,0.7234226447709594
ns,0.6729172644385477,694,461,4066,0.7233152975897689
promises,0.5659175075143956,270,3730,2890,0.7231833910034602
tam,0.7943094704048053,106,118,1180,0.7228813559322034
temptation,0.6196921360775394,161,2115,3940,0.7228426395939086
lock,0.6642795748352566,233,1071,4169,0.7224754137682897
children,0.5121528226533795,383,3617,526,0.7224334600760456
planting,0.6843477117566201,41,929,3894,0.7221366204417052
religion,0.5023985162386765,131,3869,626,0.7220447284345048
alias,0.6909381392333689,237,663,3764,0.7218384697130712
mchenry,0.699802765797441,783,36,3595,0.721835883171071
manoeuvres,0.776969144901552,10,293,1596,0.7218045112781954
1556,0.8426124092118809,23,75,514,0.7217898832684825
hospital,0.5573515038125971,913,3087,2608,0.7216257668711656
brutal,0.7115940479759582,13,715,3355,0.7216095380029807
bad,0.5339202023419407,624,3376,1584,0.7215909090909091
impatient,0.649246885744167,31,1460,4212,0.7215099715099715
betaken,0.8858151746987915,25,26,262,0.7213740458015268
tru,0.7935706031093611,151,64,1133,0.7210944395410415
extermination,0.8735017102854618,4,61,337,0.7210682492581603
converse,0.6385261997848148,59,1659,4164,0.7209414024975984
all,0.5394844474257604,799,3201,43,0.7209302325581395
dread,0.5802369824180676,167,3505,3180,0.720754716981132
fy,0.791223525936598,195,49,1282,0.7207488299531981
hawkins,0.6774440867713043,720,359,4003,0.7207094678990756
do,0.4786226427193994,739,3261,93,0.7204301075268817
printers,0.611908940959118,283,2150,3823,0.7203766675385823
sitting,0.5624262682734957,879,3121,2781,0.7202445163610213
fatigue,0.631812085149703,73,1760,4113,0.7201556041818624
fu,0.6644128195276962,1195,64,4162,0.7200864968765017
antiquities,0.7885557507550031,5,249,1338,0.7197309417040358
level,0.6070699617037025,140,2387,3753,0.7196909139355182
carolina,0.575696645722967,1124,2656,3125,0.71968
labours,0.5902837481433163,74,3100,3427,0.7195798074117303
murderer,0.673724422695037,28,1076,4040,0.7195544554455445
engrossed,0.629555161618639,1057,831,4107,0.7195032870708546
witherspoon,0.7125941863538213,600,102,3281,0.7192928985065529
rocks,0.5911107112785726,81,3059,3450,0.7191304347826087
door,0.5207903750463625,227,3773,1196,0.7190635451505016
warrant,0.5245166318937666,3029,971,1345,0.7189591078066915
sets,0.6210160270028936,244,1902,3985,0.7189460476787954
burst,0.6176559990507521,22,2255,3940,0.7187817258883249
range,0.6617573164143196,231,1065,4171,0.718292975305682
distil,0.8006666790123296,41,132,912,0.7182017543859649
gregory,0.7247995418681749,33,522,2764,0.7181620839363242
forsake,0.6298162020300235,15,1825,4117,0.7179985426281272
soldier,0.5469453850654507,1458,2542,2159,0.7179249652616952
monthly,0.6033041649475013,637,1957,3715,0.7179004037685061
complaisant,0.8007683521568768,8,179,989,0.717896865520728
summons,0.6246121406078848,1042,934,4074,0.7177221404025528
buckles,0.6009477015523847,44,2642,3675,0.7175510204081633
dissemble,0.7917235803613613,8,219,1196,0.717391304347826
rites,0.6633562080410397,77,1156,4146,0.7173178967679691
indebted,0.5499791924531994,505,3495,2377,0.71729070256626
crowns,0.662446063420914,124,1144,4162,0.7172032676597789
primitive,0.6368306571313235,37,1672,4162,0.7172032676597789
dudley,0.6890731368821635,230,662,3748,0.7171824973319103
solemnities,0.7875956748719786,23,238,1375,0.7170909090909091
ions,0.6379745209673326,1586,83,4174,0.7170579779587926
egg,0.6633032999094601,99,1131,4145,0.7170084439083233
accounts,0.5077666242593958,2109,1891,788,0.7170050761421319
alternately,0.6813083506200978,182,807,3915,0.7169859514687101
nails,0.6248010148964467,416,1545,4081,0.7167360940945846
pensioners,0.7148490646767628,353,309,3170,0.7167192429022082
oxford,0.6497764233427107,188,1267,4204,0.716698382492864
approached,0.6336788642607821,27,1734,4150,0.7166265060240964
slight,0.6083365963180304,97,2363,3802,0.7162019989479221
bulk,0.6660985834062296,229,956,4100,0.7158536585365853
playing,0.6617895570435995,121,1132,4166,0.7157945271243399
interspersed,0.7458378903232481,8,431,2273,0.7157941047074351
strength,0.5201676538922027,211,3789,1188,0.7154882154882155
contrivance,0.7026861001799645,37,727,3457,0.7153601388487127
embrace,0.5868263200321435,304,2952,3368,0.7152612826603325
token,0.6631188158381245,44,1175,4141,0.7150446751992272
provoking,0.7279804998223344,39,489,2660,0.7150375939849624
begun,0.5717744900471393,1029,2852,3079,0.7148424813251055
hath,0.5049212261625635,639,3361,424,0.714622641509434
fancied,0.7013163451107965,18,760,3488,0.7144495412844036
store,0.5426099822147188,245,3755,1989,0.714429361488185
king,0.5020172330210552,661,3339,357,0.7142857142857143
principal,0.5190285208232012,1270,2730,1126,0.7140319715808171
regni,0.6631056246494773,1173,30,4115,0.7139732685297692
played,0.6834594956507577,40,880,3802,0.7138348237769595
herald,0.7736904010115286,46,261,1617,0.7136672850958565
late,0.5098818357588516,1079,2921,440,0.7136363636363636
seat,0.5350205093964079,1036,2964,1805,0.7135734072022161
clothes,0.5816353182797289,116,3310,3302,0.7135069654754694
thornton,0.7280324061099925,64,457,2625,0.7131428571428572
converted,0.6034049662733413,169,2374,3737,0.7131388814557131
struggling,0.6908089676992443,29,831,3684,0.7130836047774158
motto,0.7212987412930436,50,518,2812,0.7130156472261735
tongues,0.6561897816906788,26,1305,4174,0.7129851461427887
believing,0.6000680039211236,189,2434,3706,0.7128980032379925
alarms,0.6802492889632713,114,846,3878,0.7127385250128933
frankfort,0.7451014577937597,119,320,2273,0.7127144742630884
open,0.5123126623227995,663,3337,818,0.7127139364303179
fuel,0.6866650836130023,213,673,3738,0.7126805778491172
scattered,0.6301315967249108,68,1716,4143,0.7125271542360608
patriot,0.6246580689461099,45,1848,4101,0.7125091441111924
propensities,0.7452830863672122,7,426,2240,0.7125
shield,0.6613812369615719,45,1177,4145,0.7124246079613993
ered,0.7346034769652936,421,62,2461,0.712312068264933
below,0.5391520710362312,511,3489,1873,0.7122263747997865
elegant,0.5793665834824892,45,3461,3256,0.7122235872235873
savage,0.5729402171731913,203,3523,3148,0.7121982210927573
disputing,0.757790130767395,23,338,1890,0.7121693121693121
vendue,0.5480226841684152,380,3620,2267,0.7119541243934715
particulars,0.5478708995053753,393,3607,2298,0.7119234116623151
overwhelmed,0.7051879093246135,13,726,3377,0.7115783239561742
dis,0.6555944745300052,948,377,4174,0.7115476760900814
so,0.5271902438303506,775,3225,52,0.7115384615384616
confutation,0.807760620569808,5,153,835,0.7113772455089821
record,0.5440814258371722,2881,1119,2141,0.7113498365249883
gen,0.548087325254505,1051,2949,2353,0.7110072248193795
indolence,0.6786875249237876,18,964,3917,0.7110033188664795
edge,0.638115627912303,102,1503,4186,0.7109412326803631
799,0.7976875965787664,146,20,875,0.7108571428571429
amends,0.7450766730115286,57,380,2265,0.7108167770419426
complaint,0.5481637930251884,1499,2501,2398,0.7105921601334445
deity,0.5932290362931664,30,2814,3595,0.7104311543810848
fo,0.6491106472698678,1049,368,4189,0.7101933635712581
handful,0.6936412063218981,16,789,3558,0.7096683530073075
loose,0.5819076063365048,286,3058,3337,0.7096194186394965
partner,0.6659307506928087,221,917,4052,0.7095261599210266
degrees,0.5433762808253745,723,3277,2086,0.7094918504314478
fruitful,0.6574106027051952,31,1214,4160,0.7091346153846154
withdrew,0.6414825671144837,295,1210,4211,0.7090952267869864
winthrop,0.7045588678207355,311,419,3358,0.709053007742704
imaginations,0.7020380899899796,11,736,3406,0.7090428655314152
moors,0.7109702180814103,25,637,3170,0.7088328075709779
senses,0.5891271558097091,64,2901,3538,0.708592425098926
wisdom,0.5131411659531555,251,3749,933,0.7084673097534834
sands,0.6913031085862211,110,719,3615,0.7084370677731674
as,0.5387891310316872,1049,2951,24,0.7083333333333334
41,0.5705439420735533,2119,1648,3133,0.7082668368975423
defection,0.7719153643639236,10,291,1587,0.70825456836799
solomon,0.5967591773895525,310,2381,3672,0.7080610021786492
meat,0.5868395384649167,405,2699,3458,0.7079236552920763
proviso,0.6562937833500209,1100,173,4165,0.7078031212484994
gristmill,0.7963503804756602,3,175,937,0.7075773745997865
tyrant,0.5967740884009902,62,2611,3676,0.7075625680087051
elevated,0.6308955715125512,52,1651,4161,0.707522230233117
enjoyments,0.6360156430362616,28,1555,4196,0.7073403241182078
confusion,0.5488635827735691,276,3724,2525,0.7073267326732673
perplexity,0.7090480528256702,47,623,3198,0.7073170731707317
edges,0.7413779011801229,8,434,2289,0.7072957623416339
despising,0.7544620461930117,7,369,1967,0.7071682765632944
protested,0.7216474608061025,137,410,2727,0.707004033736707
conquering,0.7156641271662383,29,580,2986,0.7069658405894172
singularity,0.7464358647039918,14,398,2146,0.7068965517241379
stile,0.6419602502607055,176,1301,4203,0.7068760409231502
stanton,0.7616674113241215,145,186,1736,0.7067972350230415
sel,0.8196910048752247,112,27,733,0.7066848567530696
thames,0.7549754226563224,11,352,1901,0.7064702788006313
dig,0.710493205042012,172,482,3150,0.7063492063492064
peggy,0.6563884981531501,20,1209,4143,0.70625150856867
tention,0.8802356018335938,35,16,262,0.7061068702290076
issues,0.665533642695904,526,580,4038,0.7060425953442299
middling,0.6642291946820098,49,1087,4050,0.705925925925926
onward,0.7704836424294921,5,289,1554,0.7059202059202059
logan,0.7052983391032368,147,559,3294,0.7058287795992714
waters,0.546351581096308,764,3236,2250,0.7057777777777777
rate,0.529647918480471,2563,1437,1620,0.7055555555555556
benefactor,0.6653747418131931,10,1096,4038,0.7055473006438832
sheriff,0.5177699701624364,1931,2069,1297,0.7054741711642252
locks,0.6389856494137868,281,1234,4209,0.7053932050368259
decay,0.6399853456283188,107,1384,4212,0.7053656220322887
married,0.5533794221985697,304,3696,2676,0.7051569506726457
ounce,0.6217561276477417,145,1735,4106,0.7050657574281539
garret,0.7187321098358794,42,512,2763,0.7050307636626855
net,0.629701555510083,952,747,4158,0.7049062049062049
bailey,0.6797903137362771,418,502,3802,0.7048921620199895
greatness,0.5872882430302939,75,2928,3507,0.7048759623609923
description,0.5396989527971447,795,3205,2039,0.704757233938205
stage,0.5568770011904232,366,3634,2933,0.7047391749062394
